deliverableId,claimId,jsonPath,kind,status,attributionHint,inExpectedSourceFile,bestScore,topEvidenceFile,text
"d8","d8:51:$.icps[2].triggers[1]","$.icps[2].triggers[1]","narrative","supported","","","0.85","research/outputs/primary/agents/02_Marcus_Williams.md","CMS Energy Star reporting requirement"
"d8","d8:52:$.icps[2].triggers[2]","$.icps[2].triggers[2]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Joint Commission sustainability mandate"
"d8","d8:53:$.icps[2].triggers[3]","$.icps[2].triggers[3]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Ghost meter discovery — Ascension: $32/mo for months, $1M/yr impact"
"d8","d8:54:$.icps[2].disqualifiers[0]","$.icps[2].disqualifiers[0]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","No plan for 12-month meter-mapping onboarding obstacle"
"d8","d8:55:$.icps[2].disqualifiers[1]","$.icps[2].disqualifiers[1]","narrative","supported","","","0.638","research/SECONDARY DATA/Clear Current Technologies  Deep Secondary Research — Four Strategic Intelligence Modules.md","No SOC 2 Type II / HIPAA readiness"
"d8","d8:56:$.icps[2].pilot.scope","$.icps[2].pilot.scope","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Do not prioritize without one primary health-system interview first"
"d8","d8:57:$.tracks[0].message","$.tracks[0].message","narrative","supported","","","0.762","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Commercial utility billing error rates are documented by FERC ($108M at FirstEnergy) and state PUCs (RI PUC 83% of flagged bills still sent) — not by vendors. We can tell you within 30 days whether you have errors and what they’re worth. No software purchase required to find out."
"d8","d8:58:$.tracks[0].quotes[0].text","$.tracks[0].quotes[0].text","narrative","supported","Andee Chamberlain · Texas State","true","0.85","research/Call Transcripts/CC_Research_Texas_State_Transcript.docx","“We had a weird multiplier happen in one of our bills.”"
"d8","d8:59:$.tracks[0].quotes[0].context","$.tracks[0].quotes[0].context","narrative","supported","Andee Chamberlain · Texas State","false","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Billing anomaly at a large, active university — not a neglected account."
"d8","d8:60:$.tracks[0].quotes[1].text","$.tracks[0].quotes[1].text","narrative","supported","Adam Zavadsky · ENGIE Impact","false","0.85","research/outputs/company_cards/co-14_ENGIE_Impact.md","“We’re looking at past history to see if it’s within a certain tolerance… we don’t know why.”"
"d8","d8:61:$.tracks[0].quotes[1].context","$.tracks[0].quotes[1].context","narrative","supported","Adam Zavadsky · ENGIE Impact","false","0.756","research/outputs/00_master_corpus.txt","Incumbent catches spikes, misses drift — CC technical differentiator in their own words."
"d8","d8:62:$.tracks[0].hardStop","$.tracks[0].hardStop","narrative","supported","","","0.773","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","“80% of commercial buildings are overbilled” is not traceable. Replace with FERC enforcement + PUC audit findings."
"d8","d8:63:$.tracks[1].message","$.tracks[1].message","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","The error we found in your March invoice was detectable 47 days earlier in your February interval data. The question is not whether your bills have errors — you’ve seen that they do. The question is how long you want to wait before finding the next one."
"d8","d8:64:$.tracks[1].quotes[0].text","$.tracks[1].quotes[0].text","narrative","supported","Phil Combs · Trane","true","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Phil_Combs_Trane.docx","“If it could say, hey, I’ve also been looking at the publishings and the meetings of this utility’s CEO and board…”"
"d8","d8:65:$.tracks[1].quotes[0].context","$.tracks[1].quotes[0].context","narrative","supported","Phil Combs · Trane","false","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Sophisticated energy managers want proactive so they don’t have to be."
"d8","d8:66:$.tracks[1].quotes[1].text","$.tracks[1].quotes[1].text","narrative","supported","Don Johnson · Trane","true","0.85","research/Call Transcripts/CC_Research_Don_Johnson_Trane_Transcript.docx","“Most customers are still reactive… even hospitals.”"
"d8","d8:67:$.tracks[1].quotes[1].context","$.tracks[1].quotes[1].context","narrative","supported","Don Johnson · Trane","false","0.729","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Reactive is the norm. Expansion value prop: be proactive on their behalf."
"d8","d8:68:$.tracks[1].rule","$.tracks[1].rule","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Every alert must earn the interruption. Surface only alerts with dollar magnitude attached."
"d8","d8:69:$.tracks[2].message","$.tracks[2].message","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Your budget was built before the utility finalized its rates. Again. Next year, we flag the pending rate case in November, model two scenarios, and give you a budget range you can defend to your CFO in March — before the utility makes its final decision."
"d8","d8:70:$.tracks[2].quotes[0].text","$.tracks[2].quotes[0].text","narrative","supported","Phil Combs · Trane","true","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Phil_Combs_Trane.docx","If it could say, hey, I've also been looking at the publishings and the meetings of this utility's CEO and board — they're putting a price increase before the Public Utility Commission."
"d8","d8:71:$.tracks[2].quotes[0].context","$.tracks[2].quotes[0].context","narrative","supported","Phil Combs · Trane","false","0.68","research/outputs/00_master_corpus.txt","Forward-looking regulatory surveillance — primary interview language on what saves practitioner time."
"d8","d8:72:$.tracks[2].quotes[1].text","$.tracks[2].quotes[1].text","narrative","supported","Andi Ault · UT Austin","false","0.85","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Budget submitted in March. City of Austin finalizes rates after — every year."
"d8","d8:73:$.tracks[2].quotes[1].context","$.tracks[2].quotes[1].context","narrative","supported","Andi Ault · UT Austin","false","0.85","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Structural budget problem at every university with a September fiscal year."
"d8","d8:74:$.tracks[2].rule","$.tracks[2].rule","narrative","supported","","","0.785","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Zero competitive offer: EnergyCAP, Arcadia, WatchWire — none do this. Switching cost is institutional knowledge, not just data migration."
"d8","d8:75:$.salesProcess.room","$.salesProcess.room","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Three simultaneous conversations: energy manager champion (product value), finance gatekeeper (ROI, budget), IT security (data handling, SOC 2). Missing any one stalls the deal after verbal commitment."
"d8","d8:76:$.salesProcess.stages[0].what","$.salesProcess.stages[0].what","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Billing event, contract expiration, or budget cycle creates felt need. CC’s job: be findable at the moment of trigger."
"d8","d8:77:$.salesProcess.stages[1].what","$.salesProcess.stages[1].what","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Demo must surface a plausible error or opportunity in first 15 minutes using prospect data. Bar (Combs): “faster and more insightful than my Excel.”"
"d8","d8:78:$.salesProcess.stages[2].what","$.salesProcess.stages[2].what","narrative","supported","","","0.458","research/outputs/00_master_corpus.txt","Champion builds case. Arm with finance-formatted ROI and proactive IT security docs. Do not wait for IT to raise barriers."
"d8","d8:79:$.salesProcess.stages[3].what","$.salesProcess.stages[3].what","narrative","supported","","","0.785","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Above certain thresholds, competitive solicitation required. Know the threshold before proposing. Wisconsin RFP is the template."
"d8","d8:80:$.salesProcess.stages[4].what","$.salesProcess.stages[4].what","narrative","supported","","","0.729","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Conversion meeting includes champion and finance gatekeeper. Structure: errors identified, regulatory brief preview, subscription ROI."
"d8","d8:81:$.salesProcess.dealKillers[0]","$.salesProcess.dealKillers[0]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","IT says no. Pre-empt with SOC 2 documentation. Do not wait to be asked."
"d8","d8:82:$.salesProcess.dealKillers[1]","$.salesProcess.dealKillers[1]","narrative","supported","","","0.773","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Finance doesn’t see the number. Every pilot deliverable needs a dollar-denominated executive summary."
"d8","d8:83:$.salesProcess.dealKillers[2]","$.salesProcess.dealKillers[2]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Procurement extends beyond the fundraise window. Get LOI/commitment letters as evidence."
"d8","d8:84:$.salesProcess.dealKillers[3]","$.salesProcess.dealKillers[3]","narrative","supported","","","0.779","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Savings-sharing ceiling (Spieler’s trap). Cap contingency or pre-define the subscription transition point."
"d8","d8:85:$.pricing.benchmarks[0]","$.pricing.benchmarks[0]","narrative","supported","","","0.85","research/outputs/secondary/agents/s01_Victor_Hale.md","EnergyCAP: $40–52/meter/year. Texas State: $50–75K/yr for 1,500 meters."
"d8","d8:86:$.pricing.benchmarks[1]","$.pricing.benchmarks[1]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Clear Current implied: ~$923/location/yr at $120K / 130 locations — 2–4× per-meter vs EnergyCAP."
"d8","d8:87:$.pricing.benchmarks[2]","$.pricing.benchmarks[2]","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","UtiliSave contingency: 40% of recovered errors for 36 months (high end of market)."
"d8","d8:88:$.pricing.tiers[0].includes","$.pricing.tiers[0].includes","narrative","supported","","","0.765","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Zero upfront. Below UtiliSave 40% benchmark. At day 75, present subscription conversion math."
"d8","d8:89:$.pricing.tiers[1].fee","$.pricing.tiers[1].fee","narrative","supported","","","0.541","research/SECONDARY DATA/Clear Current Technologies  GTM Strategy, Competitive Intelligence & Investor Readiness Research PART 4.md","$120K–$250K/yr flat (anchor $120K; GTM research Part 4 enterprise license band)"
"d8","d8:90:$.pricing.tiers[1].includes","$.pricing.tiers[1].includes","narrative","supported","","","0.722","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Rate Analyst (audit) + Energy HQ (anomaly alerting) + regulatory intelligence (quarterly or rate-case triggered). Position as % of utility spend (e.g. ~1–2% on a large campus bill), not per-meter."
"d8","d8:91:$.pricing.tiers[2].includes","$.pricing.tiers[2].includes","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Portfolios >200 locations or >$25M spend. Deal Center procurement workflow, custom regulatory scope, dedicated CS. Gate: requires a complete documented recovery proof point first."
"d8","d8:92:$.pricing.rule","$.pricing.rule","narrative","supported","","","0.638","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Do not structure contingency fees where the customer sees total savings before fee structure is fixed (Spieler’s trap). Cap or pre-transition."
"d8","d8:93:$.channel.posture","$.channel.posture","narrative","supported","","","0.722","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Direct sales for the first five customers. Non-negotiable. Founders must hear objections directly, close the proof-of-recovery gap, and understand the coalition before handing to channel."
"d8","d8:94:$.channel.partners[0].play","$.channel.partners[0].play","narrative","supported","","","0.85","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Complementary, not competing. Start with referral fee on closed deals. No formal reseller economics at seed."
"d8","d8:95:$.channel.partners[1].name","$.channel.partners[1].name","narrative","supported","","","0.85","research/Call Transcripts/CC_Research_Don_Johnson_Trane_Transcript.docx","TEMA (Texas Energy Managers Association)"
"d8","d8:96:$.channel.partners[1].play","$.channel.partners[1].play","narrative","supported","","","0.654","research/outputs/synthesis/D8_GTM_Strategy_Playbook.md","Speaking slots, case studies, referrals. Named by Don Johnson as the right peer channel for energy managers."
"d8","d8:97:$.channel.partners[2].name","$.channel.partners[2].name","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Don_Johnson_Trane (1).docx","AEE (Association of Energy Engineers)"
